date,usd_krw,usd_krw_change_rate,source
2023-08-19,1337.99,0.0,existing_project_raw_oil_project_csv
2023-08-20,1337.99,0.0,existing_project_raw_oil_project_csv
2023-08-21,1342.45,0.003333358246324636,existing_project_raw_oil_project_csv
2023-08-22,1335.06,-0.005504860516220456,existing_project_raw_oil_project_csv
2023-08-23,1339.12,0.003041061824936575,existing_project_raw_oil_project_csv
2023-08-24,1321.07,-0.01347900113507372,existing_project_raw_oil_project_csv
2023-08-25,1324.11,0.0023011649647632915,existing_project_raw_oil_project_csv
2023-08-26,1324.11,0.0,existing_project_raw_oil_project_csv
2023-08-27,1324.11,0.0,existing_project_raw_oil_project_csv
2023-08-28,1323.2,-0.0006872540800989535,existing_project_raw_oil_project_csv
2023-08-29,1321.87,-0.0010051390568320828,existing_project_raw_oil_project_csv
2023-08-30,1323.42,0.0011725812674470149,existing_project_raw_oil_project_csv
2023-08-31,1322.43,-0.0007480618397787131,existing_project_raw_oil_project_csv
2023-09-01,1351.9300537109375,0.02230745953353863,existing_project_raw_oil_project_csv
2023-09-02,1351.9300537109375,0.0,existing_project_raw_oil_project_csv
2023-09-03,1351.9300537109375,0.0,existing_project_raw_oil_project_csv
2023-09-04,1351.9300537109375,0.0,existing_project_raw_oil_project_csv
2023-09-05,1330.16,-0.016102943825518468,existing_project_raw_oil_project_csv
2023-09-06,1330.87,0.0005337703734886734,existing_project_raw_oil_project_csv
2023-09-07,1335.03,0.00312577486907073,existing_project_raw_oil_project_csv
2023-09-08,1332.83,-0.0016479030433773634,existing_project_raw_oil_project_csv
2023-09-09,1332.83,0.0,existing_project_raw_oil_project_csv
2023-09-10,1332.83,0.0,existing_project_raw_oil_project_csv
2023-09-11,1331.59,-0.0009303512075808928,existing_project_raw_oil_project_csv
2023-09-12,1327.29,-0.003229222208037008,existing_project_raw_oil_project_csv
2023-09-13,1329.7,0.0018157297952972051,existing_project_raw_oil_project_csv
2023-09-14,1325.88,-0.002872828457546772,existing_project_raw_oil_project_csv
2023-09-15,1325.89,7.54216067822e-06,existing_project_raw_oil_project_csv
2023-09-16,1325.89,0.0,existing_project_raw_oil_project_csv
2023-09-17,1325.89,0.0,existing_project_raw_oil_project_csv
2023-09-18,1323.99,-0.0014329997209422407,existing_project_raw_oil_project_csv
2023-09-19,1328.13,0.0031269118346815006,existing_project_raw_oil_project_csv
2023-09-20,1330.34,0.0016639937355529266,existing_project_raw_oil_project_csv
2023-09-21,1340.08,0.007321436625223665,existing_project_raw_oil_project_csv
2023-09-22,1336.58,-0.0026117843710823374,existing_project_raw_oil_project_csv
2023-09-23,1336.58,0.0,existing_project_raw_oil_project_csv
2023-09-24,1336.58,0.0,existing_project_raw_oil_project_csv
2023-09-25,1336.03,-0.00041149800236417455,existing_project_raw_oil_project_csv
2023-09-26,1348.69,0.00947583512346295,existing_project_raw_oil_project_csv
2023-09-27,1349.05,0.0002669256834408884,existing_project_raw_oil_project_csv
2023-09-28,1356.41,0.005455691041844402,existing_project_raw_oil_project_csv
2023-09-29,1347.86,-0.0063034038380727075,existing_project_raw_oil_project_csv
2023-09-30,1347.86,0.0,existing_project_raw_oil_project_csv
2023-10-01,1348.0699462890625,0.00015576268237249558,existing_project_raw_oil_project_csv
2023-10-02,1351.67,0.0026705244196325584,existing_project_raw_oil_project_csv
2023-10-03,1360.62,0.006621438664762724,existing_project_raw_oil_project_csv
2023-10-04,1362.94,0.0017051050256502442,existing_project_raw_oil_project_csv
2023-10-05,1350.22,-0.009332765932469567,existing_project_raw_oil_project_csv
2023-10-06,1350.17,-3.70310023551923e-05,existing_project_raw_oil_project_csv
2023-10-07,1350.17,0.0,existing_project_raw_oil_project_csv
2023-10-08,1350.17,0.0,existing_project_raw_oil_project_csv
2023-10-09,1350.17,0.0,existing_project_raw_oil_project_csv
2023-10-10,1349.79,-0.0002814460401283636,existing_project_raw_oil_project_csv
2023-10-11,1339.31,-0.007764170722853181,existing_project_raw_oil_project_csv
2023-10-12,1338.21,-0.0008213184400922557,existing_project_raw_oil_project_csv
2023-10-13,1349.65,0.008548733009019482,existing_project_raw_oil_project_csv
2023-10-14,1349.65,0.0,existing_project_raw_oil_project_csv
2023-10-15,1349.65,0.0,existing_project_raw_oil_project_csv
2023-10-16,1353.67,0.002978549994443025,existing_project_raw_oil_project_csv
2023-10-17,1353.6,-5.171127379655083e-05,existing_project_raw_oil_project_csv
2023-10-18,1349.45,-0.0030658983451535837,existing_project_raw_oil_project_csv
2023-10-19,1357.5,0.00596539330838497,existing_project_raw_oil_project_csv
2023-10-20,1352.92,-0.003373848987108574,existing_project_raw_oil_project_csv
2023-10-21,1352.92,0.0,existing_project_raw_oil_project_csv
2023-10-22,1352.92,0.0,existing_project_raw_oil_project_csv
2023-10-23,1353.7,0.0005765307630902772,existing_project_raw_oil_project_csv
2023-10-24,1342.68,-0.008140651547610234,existing_project_raw_oil_project_csv
2023-10-25,1349.07,0.004759138439538679,existing_project_raw_oil_project_csv
2023-10-26,1359.32,0.007597826650952211,existing_project_raw_oil_project_csv
2023-10-27,1355.15,-0.0030677103257510385,existing_project_raw_oil_project_csv
2023-10-28,1355.15,0.0,existing_project_raw_oil_project_csv
2023-10-29,1355.15,0.0,existing_project_raw_oil_project_csv
2023-10-30,1350.98,-0.003077150130981865,existing_project_raw_oil_project_csv
2023-10-31,1351.03,3.701017039481336e-05,existing_project_raw_oil_project_csv
2023-11-01,1288.3599853515625,-0.04638684163078355,existing_project_raw_oil_project_csv
2023-11-02,1342.91,0.04234066198008479,existing_project_raw_oil_project_csv
2023-11-03,1322.04,-0.015540877646305518,existing_project_raw_oil_project_csv
2023-11-04,1322.04,0.0,existing_project_raw_oil_project_csv
2023-11-05,1322.04,0.0,existing_project_raw_oil_project_csv
2023-11-06,1297.94,-0.018229403043780734,existing_project_raw_oil_project_csv
2023-11-07,1308.33,0.008004992526619015,existing_project_raw_oil_project_csv
2023-11-08,1309.98,0.0012611497099357383,existing_project_raw_oil_project_csv
2023-11-09,1309.89,-6.870333898223446e-05,existing_project_raw_oil_project_csv
2023-11-10,1309.89,0.0,existing_project_raw_oil_project_csv
2023-11-11,1309.89,0.0,existing_project_raw_oil_project_csv
2023-11-12,1309.89,0.0,existing_project_raw_oil_project_csv
2023-11-13,1324.97,0.011512417073189285,existing_project_raw_oil_project_csv
2023-11-14,1328.74,0.0028453474418288494,existing_project_raw_oil_project_csv
2023-11-15,1300.34,-0.02137363216280097,existing_project_raw_oil_project_csv
2023-11-16,1297.1,-0.0024916560284233835,existing_project_raw_oil_project_csv
2023-11-17,1296.21,-0.000686146018040179,existing_project_raw_oil_project_csv
2023-11-18,1296.21,0.0,existing_project_raw_oil_project_csv
2023-11-19,1296.21,0.0,existing_project_raw_oil_project_csv
2023-11-20,1291.48,-0.0036491000686617037,existing_project_raw_oil_project_csv
2023-11-21,1289.34,-0.001657013658748152,existing_project_raw_oil_project_csv
2023-11-22,1300.06,0.00831433136333315,existing_project_raw_oil_project_csv
2023-11-23,1300.06,0.0,existing_project_raw_oil_project_csv
2023-11-24,1306.08,0.004630555512822543,existing_project_raw_oil_project_csv
2023-11-25,1306.08,0.0,existing_project_raw_oil_project_csv
2023-11-26,1306.08,0.0,existing_project_raw_oil_project_csv
2023-11-27,1304.33,-0.001339887296337161,existing_project_raw_oil_project_csv
2023-11-28,1293.71,-0.00814211127552067,existing_project_raw_oil_project_csv
2023-11-29,1292.74,-0.0007497816357607823,existing_project_raw_oil_project_csv
2023-11-30,1289.95,-0.002158206599935042,existing_project_raw_oil_project_csv
2023-12-01,1293.530029296875,0.002775324079906216,existing_project_raw_oil_project_csv
2023-12-02,1293.530029296875,0.0,existing_project_raw_oil_project_csv
2023-12-03,1293.530029296875,0.0,existing_project_raw_oil_project_csv
2023-12-04,1304.43,0.008426530854525272,existing_project_raw_oil_project_csv
2023-12-05,1311.47,0.005396993322754007,existing_project_raw_oil_project_csv
2023-12-06,1313.03,0.0011895049067076613,existing_project_raw_oil_project_csv
2023-12-07,1325.27,0.009321949993526424,existing_project_raw_oil_project_csv
2023-12-08,1307.11,-0.013702868094803367,existing_project_raw_oil_project_csv
2023-12-09,1307.11,0.0,existing_project_raw_oil_project_csv
2023-12-10,1307.11,0.0,existing_project_raw_oil_project_csv
2023-12-11,1316.38,0.007091981547077353,existing_project_raw_oil_project_csv
2023-12-12,1313.75,-0.0019979033409806,existing_project_raw_oil_project_csv
2023-12-13,1319.76,0.004574690770694501,existing_project_raw_oil_project_csv
2023-12-14,1296.11,-0.017919924834818524,existing_project_raw_oil_project_csv
2023-12-15,1295.92,-0.0001465924960071252,existing_project_raw_oil_project_csv
2023-12-16,1295.92,0.0,existing_project_raw_oil_project_csv
2023-12-17,1295.92,0.0,existing_project_raw_oil_project_csv
2023-12-18,1297.63,0.0013195258966602896,existing_project_raw_oil_project_csv
2023-12-19,1307.95,0.007952960397031417,existing_project_raw_oil_project_csv
2023-12-20,1299.22,-0.006674567070606652,existing_project_raw_oil_project_csv
2023-12-21,1304.82,0.004310278474777052,existing_project_raw_oil_project_csv
2023-12-22,1302.54,-0.001747367452981985,existing_project_raw_oil_project_csv
2023-12-23,1302.54,0.0,existing_project_raw_oil_project_csv
2023-12-24,1302.54,0.0,existing_project_raw_oil_project_csv
2023-12-25,1302.54,0.0,existing_project_raw_oil_project_csv
2023-12-26,1294.25,-0.006364487846822309,existing_project_raw_oil_project_csv
2023-12-27,1293.38,-0.0006722039791383638,existing_project_raw_oil_project_csv
2023-12-28,1288.45,-0.003811718133881814,existing_project_raw_oil_project_csv
2023-12-29,1290.97,0.0019558384104931825,existing_project_raw_oil_project_csv
2023-12-30,1290.97,0.0,existing_project_raw_oil_project_csv
2023-12-31,1290.97,0.0,existing_project_raw_oil_project_csv
2024-01-01,1326.6199951171875,0.027614890444539686,existing_project_raw_oil_project_csv
2024-01-02,1300.52,-0.019674055278265268,existing_project_raw_oil_project_csv
2024-01-03,1305.1,0.0035216682557746015,existing_project_raw_oil_project_csv
2024-01-04,1310.39,0.0040533292468012405,existing_project_raw_oil_project_csv
2024-01-05,1315.62,0.0039911781988566375,existing_project_raw_oil_project_csv
2024-01-06,1315.62,0.0,existing_project_raw_oil_project_csv
2024-01-07,1315.62,0.0,existing_project_raw_oil_project_csv
2024-01-08,1315.58,-3.040391602437964e-05,existing_project_raw_oil_project_csv
2024-01-09,1315.92,0.00025844114383022365,existing_project_raw_oil_project_csv
2024-01-10,1320.42,0.0034196607696517223,existing_project_raw_oil_project_csv
2024-01-11,1313.04,-0.005589130731131098,existing_project_raw_oil_project_csv
2024-01-12,1313.41,0.00028178882593077326,existing_project_raw_oil_project_csv
2024-01-13,1313.41,0.0,existing_project_raw_oil_project_csv
2024-01-14,1313.41,0.0,existing_project_raw_oil_project_csv
2024-01-15,1313.41,0.0,existing_project_raw_oil_project_csv
2024-01-16,1331.5,0.013773307649553423,existing_project_raw_oil_project_csv
2024-01-17,1344.23,0.009560645888096131,existing_project_raw_oil_project_csv
2024-01-18,1338.73,-0.004091561711909386,existing_project_raw_oil_project_csv
2024-01-19,1338.53,-0.00014939532243252174,existing_project_raw_oil_project_csv
2024-01-20,1338.53,0.0,existing_project_raw_oil_project_csv
2024-01-21,1338.53,0.0,existing_project_raw_oil_project_csv
2024-01-22,1338.25,-0.00020918470262154543,existing_project_raw_oil_project_csv
2024-01-23,1333.76,-0.0033551279656267585,existing_project_raw_oil_project_csv
2024-01-24,1337.74,0.0029840451055662687,existing_project_raw_oil_project_csv
2024-01-25,1336.0,-0.0013007011825915127,existing_project_raw_oil_project_csv
2024-01-26,1336.08,5.9880239520859746e-05,existing_project_raw_oil_project_csv
2024-01-27,1336.08,0.0,existing_project_raw_oil_project_csv
2024-01-28,1336.08,0.0,existing_project_raw_oil_project_csv
2024-01-29,1335.5,-0.0004341057421710648,existing_project_raw_oil_project_csv
2024-01-30,1328.93,-0.00491950580306999,existing_project_raw_oil_project_csv
2024-01-31,1334.9,0.004492335939439984,existing_project_raw_oil_project_csv
2024-02-01,1333.3800048828125,-0.001138658414253979,existing_project_raw_oil_project_csv
2024-02-02,1321.9,-0.008609702290999444,existing_project_raw_oil_project_csv
2024-02-03,1321.9,0.0,existing_project_raw_oil_project_csv
2024-02-04,1321.9,0.0,existing_project_raw_oil_project_csv
2024-02-05,1330.98,0.00686890082457059,existing_project_raw_oil_project_csv
2024-02-06,1326.83,-0.003118003275781822,existing_project_raw_oil_project_csv
2024-02-07,1327.37,0.0004069850696772903,existing_project_raw_oil_project_csv
2024-02-08,1328.07,0.0005273586113894169,existing_project_raw_oil_project_csv
2024-02-09,1333.1,0.0037874509626751873,existing_project_raw_oil_project_csv
2024-02-10,1333.1,0.0,existing_project_raw_oil_project_csv
2024-02-11,1333.1,0.0,existing_project_raw_oil_project_csv
2024-02-12,1331.37,-0.0012977271022428516,existing_project_raw_oil_project_csv
2024-02-13,1327.88,-0.002621359952529989,existing_project_raw_oil_project_csv
2024-02-14,1335.06,0.005407115100761972,existing_project_raw_oil_project_csv
2024-02-15,1333.84,-0.0009138166074933451,existing_project_raw_oil_project_csv
2024-02-16,1334.96,0.0008396809212500855,existing_project_raw_oil_project_csv
2024-02-17,1334.96,0.0,existing_project_raw_oil_project_csv
2024-02-18,1334.96,0.0,existing_project_raw_oil_project_csv
2024-02-19,1334.96,0.0,existing_project_raw_oil_project_csv
2024-02-20,1337.25,0.0017154072032119494,existing_project_raw_oil_project_csv
2024-02-21,1334.95,-0.00171994765376704,existing_project_raw_oil_project_csv
2024-02-22,1328.71,-0.00467433237199899,existing_project_raw_oil_project_csv
2024-02-23,1328.71,0.0,existing_project_raw_oil_project_csv
2024-02-24,1328.71,0.0,existing_project_raw_oil_project_csv
2024-02-25,1328.71,0.0,existing_project_raw_oil_project_csv
2024-02-26,1330.86,0.0016181107991961596,existing_project_raw_oil_project_csv
2024-02-27,1330.86,0.0,existing_project_raw_oil_project_csv
2024-02-28,1336.02,0.0038771921915152774,existing_project_raw_oil_project_csv
2024-02-29,1336.19,0.00012724360413773894,existing_project_raw_oil_project_csv
2024-03-01,1345.2900390625,0.006810437933602254,existing_project_raw_oil_project_csv
2024-03-02,1345.2900390625,0.0,existing_project_raw_oil_project_csv
2024-03-03,1345.2900390625,0.0,existing_project_raw_oil_project_csv
2024-03-04,1331.29,-0.010406706848328673,existing_project_raw_oil_project_csv
2024-03-05,1336.51,0.003921008946210058,existing_project_raw_oil_project_csv
2024-03-06,1333.99,-0.001885507777719564,existing_project_raw_oil_project_csv
2024-03-07,1324.3,-0.007263922518159882,existing_project_raw_oil_project_csv
2024-03-08,1319.28,-0.003790681869667023,existing_project_raw_oil_project_csv
2024-03-09,1319.28,0.0,existing_project_raw_oil_project_csv
2024-03-10,1319.28,0.0,existing_project_raw_oil_project_csv
2024-03-11,1312.55,-0.005101267357952799,existing_project_raw_oil_project_csv
2024-03-12,1310.82,-0.0013180450268561739,existing_project_raw_oil_project_csv
2024-03-13,1314.67,0.0029370928121330575,existing_project_raw_oil_project_csv
2024-03-14,1318.2,0.0026850844698669274,existing_project_raw_oil_project_csv
2024-03-15,1329.35,0.008458504020634194,existing_project_raw_oil_project_csv
2024-03-16,1329.35,0.0,existing_project_raw_oil_project_csv
2024-03-17,1329.35,0.0,existing_project_raw_oil_project_csv
2024-03-18,1333.59,0.003189528717042256,existing_project_raw_oil_project_csv
2024-03-19,1338.28,0.0035168230115703025,existing_project_raw_oil_project_csv
2024-03-20,1339.02,0.000552948560839317,existing_project_raw_oil_project_csv
2024-03-21,1322.11,-0.012628638855282315,existing_project_raw_oil_project_csv
2024-03-22,1338.14,0.012124558470929303,existing_project_raw_oil_project_csv
2024-03-23,1338.14,0.0,existing_project_raw_oil_project_csv
2024-03-24,1338.14,0.0,existing_project_raw_oil_project_csv
2024-03-25,1342.61,0.0033404576501709915,existing_project_raw_oil_project_csv
2024-03-26,1344.0,0.0010352969216675945,existing_project_raw_oil_project_csv
2024-03-27,1348.58,0.0034077380952379777,existing_project_raw_oil_project_csv
2024-03-28,1346.01,-0.001905708226430769,existing_project_raw_oil_project_csv
2024-03-29,1347.08,0.0007949420880972724,existing_project_raw_oil_project_csv
2024-03-30,1347.08,0.0,existing_project_raw_oil_project_csv
2024-03-31,1347.08,0.0,existing_project_raw_oil_project_csv
2024-04-01,1374.6400146484375,0.020459077893248745,existing_project_raw_oil_project_csv
2024-04-02,1351.37,-0.01692807891554715,existing_project_raw_oil_project_csv
2024-04-03,1348.5,-0.002123770691964344,existing_project_raw_oil_project_csv
2024-04-04,1346.87,-0.0012087504634780144,existing_project_raw_oil_project_csv
2024-04-05,1352.58,0.004239458893583015,existing_project_raw_oil_project_csv
2024-04-06,1352.58,0.0,existing_project_raw_oil_project_csv
2024-04-07,1352.58,0.0,existing_project_raw_oil_project_csv
2024-04-08,1353.2,0.0004583832379601027,existing_project_raw_oil_project_csv
2024-04-09,1354.8,0.0011823825007388766,existing_project_raw_oil_project_csv
2024-04-10,1349.05,-0.004244168881015642,existing_project_raw_oil_project_csv
2024-04-11,1364.19,0.011222712279011171,existing_project_raw_oil_project_csv
2024-04-12,1374.74,0.007733526854763584,existing_project_raw_oil_project_csv
2024-04-13,1374.74,0.0,existing_project_raw_oil_project_csv
2024-04-14,1374.74,0.0,existing_project_raw_oil_project_csv
2024-04-15,1383.63,0.006466677335350779,existing_project_raw_oil_project_csv
2024-04-16,1393.92,0.007436959302703716,existing_project_raw_oil_project_csv
2024-04-17,1385.88,-0.005767906336088147,existing_project_raw_oil_project_csv
2024-04-18,1373.42,-0.008990677403526992,existing_project_raw_oil_project_csv
2024-04-19,1376.72,0.00240276099081127,existing_project_raw_oil_project_csv
2024-04-20,1376.72,0.0,existing_project_raw_oil_project_csv
2024-04-21,1376.72,0.0,existing_project_raw_oil_project_csv
2024-04-22,1381.84,0.0037189842524258943,existing_project_raw_oil_project_csv
2024-04-23,1379.27,-0.0018598390551727295,existing_project_raw_oil_project_csv
2024-04-24,1369.86,-0.006822449556649568,existing_project_raw_oil_project_csv
2024-04-25,1369.86,0.0,existing_project_raw_oil_project_csv
2024-04-26,1375.1,0.0038252084154584143,existing_project_raw_oil_project_csv
2024-04-27,1375.1,0.0,existing_project_raw_oil_project_csv
2024-04-28,1375.1,0.0,existing_project_raw_oil_project_csv
2024-04-29,1377.35,0.0016362446367537142,existing_project_raw_oil_project_csv
2024-04-30,1381.92,0.0033179656586925788,existing_project_raw_oil_project_csv
2024-05-01,1375.6199951171875,-0.00455887814259337,existing_project_raw_oil_project_csv
2024-05-02,1375.39,-0.00016719378753127234,existing_project_raw_oil_project_csv
2024-05-03,1363.04,-0.008979271333949046,existing_project_raw_oil_project_csv
2024-05-04,1363.04,0.0,existing_project_raw_oil_project_csv
2024-05-05,1363.04,0.0,existing_project_raw_oil_project_csv
2024-05-06,1358.81,-0.003103357201549528,existing_project_raw_oil_project_csv
2024-05-07,1359.45,0.00047100036060965245,existing_project_raw_oil_project_csv
2024-05-08,1359.45,0.0,existing_project_raw_oil_project_csv
2024-05-09,1369.74,0.0075692375593070516,existing_project_raw_oil_project_csv
2024-05-10,1367.77,-0.0014382291529779767,existing_project_raw_oil_project_csv
2024-05-11,1367.77,0.0,existing_project_raw_oil_project_csv
2024-05-12,1367.77,0.0,existing_project_raw_oil_project_csv
2024-05-13,1367.91,0.00010235639032885047,existing_project_raw_oil_project_csv
2024-05-14,1368.77,0.0006286963323609562,existing_project_raw_oil_project_csv
2024-05-15,1360.15,-0.0062976248748876085,existing_project_raw_oil_project_csv
2024-05-16,1345.15,-0.011028195419622855,existing_project_raw_oil_project_csv
2024-05-17,1354.83,0.007196223469501328,existing_project_raw_oil_project_csv
2024-05-18,1354.83,0.0,existing_project_raw_oil_project_csv
2024-05-19,1354.83,0.0,existing_project_raw_oil_project_csv
2024-05-20,1356.0,0.0008635769801377258,existing_project_raw_oil_project_csv
2024-05-21,1363.54,0.005560471976401082,existing_project_raw_oil_project_csv
2024-05-22,1362.36,-0.0008653944878771469,existing_project_raw_oil_project_csv
2024-05-23,1362.38,1.4680407528278039e-05,existing_project_raw_oil_project_csv
2024-05-24,1369.02,0.0048738237496146475,existing_project_raw_oil_project_csv
2024-05-25,1369.02,0.0,existing_project_raw_oil_project_csv
2024-05-26,1369.02,0.0,existing_project_raw_oil_project_csv
2024-05-27,1369.02,0.0,existing_project_raw_oil_project_csv
2024-05-28,1357.65,-0.008305211026865877,existing_project_raw_oil_project_csv
2024-05-29,1365.07,0.005465326114977964,existing_project_raw_oil_project_csv
2024-05-30,1365.07,0.0,existing_project_raw_oil_project_csv
2024-05-31,1385.43,0.014914986044671785,existing_project_raw_oil_project_csv
2024-06-01,1380.280029296875,-0.0037172363115604012,existing_project_raw_oil_project_csv
2024-06-02,1380.280029296875,0.0,existing_project_raw_oil_project_csv
2024-06-03,1375.91,-0.003166045443040333,existing_project_raw_oil_project_csv
2024-06-04,1375.96,3.63395861646687e-05,existing_project_raw_oil_project_csv
2024-06-05,1372.58,-0.002456466757754683,existing_project_raw_oil_project_csv
2024-06-06,1365.45,-0.005194597036238258,existing_project_raw_oil_project_csv
2024-06-07,1366.38,0.000681094144787453,existing_project_raw_oil_project_csv
2024-06-08,1366.38,0.0,existing_project_raw_oil_project_csv
2024-06-09,1366.38,0.0,existing_project_raw_oil_project_csv
2024-06-10,1375.71,0.006828261537785929,existing_project_raw_oil_project_csv
2024-06-11,1375.71,0.0,existing_project_raw_oil_project_csv
2024-06-12,1378.01,0.0016718639829615967,existing_project_raw_oil_project_csv
2024-06-13,1376.11,-0.0013787998635714782,existing_project_raw_oil_project_csv
2024-06-14,1378.96,0.002071055366213548,existing_project_raw_oil_project_csv
2024-06-15,1378.96,0.0,existing_project_raw_oil_project_csv
2024-06-16,1378.96,0.0,existing_project_raw_oil_project_csv
2024-06-17,1380.5,0.001116783663050347,existing_project_raw_oil_project_csv
2024-06-18,1380.88,0.00027526258601962006,existing_project_raw_oil_project_csv
2024-06-19,1380.88,0.0,existing_project_raw_oil_project_csv
2024-06-20,1384.38,0.0025346156074388393,existing_project_raw_oil_project_csv
2024-06-21,1388.17,0.00273768762911919,existing_project_raw_oil_project_csv
2024-06-22,1388.17,0.0,existing_project_raw_oil_project_csv
2024-06-23,1388.17,0.0,existing_project_raw_oil_project_csv
2024-06-24,1389.17,0.0007203728649949337,existing_project_raw_oil_project_csv
2024-06-25,1387.16,-0.0014469071459936034,existing_project_raw_oil_project_csv
2024-06-26,1388.65,0.0010741370858444732,existing_project_raw_oil_project_csv
2024-06-27,1385.76,-0.0020811579591690776,existing_project_raw_oil_project_csv
2024-06-28,1376.55,-0.006646172497402181,existing_project_raw_oil_project_csv
2024-06-29,1376.55,0.0,existing_project_raw_oil_project_csv
2024-06-30,1376.55,0.0,existing_project_raw_oil_project_csv
2024-07-01,1383.5,0.0050488540191058195,existing_project_raw_oil_project_csv
2024-07-02,1386.55,0.0022045536682326894,existing_project_raw_oil_project_csv
2024-07-03,1384.85,-0.001226064692942952,existing_project_raw_oil_project_csv
2024-07-04,1384.85,0.0,existing_project_raw_oil_project_csv
2024-07-05,1379.87,-0.003596057334729452,existing_project_raw_oil_project_csv
2024-07-06,1379.87,0.0,existing_project_raw_oil_project_csv
2024-07-07,1379.87,0.0,existing_project_raw_oil_project_csv
2024-07-08,1382.73,0.002072659018603318,existing_project_raw_oil_project_csv
2024-07-09,1383.39,0.0004773166127878259,existing_project_raw_oil_project_csv
2024-07-10,1383.42,2.1685858651476764e-05,existing_project_raw_oil_project_csv
2024-07-11,1370.85,-0.009086177733443335,existing_project_raw_oil_project_csv
2024-07-12,1374.9,0.002954371375424092,existing_project_raw_oil_project_csv
2024-07-13,1374.9,0.0,existing_project_raw_oil_project_csv
2024-07-14,1374.9,0.0,existing_project_raw_oil_project_csv
2024-07-15,1382.97,0.0058695177831114,existing_project_raw_oil_project_csv
2024-07-16,1384.99,0.0014606245977859533,existing_project_raw_oil_project_csv
2024-07-17,1380.61,-0.003162477707420397,existing_project_raw_oil_project_csv
2024-07-18,1383.85,0.0023467887383112895,existing_project_raw_oil_project_csv
2024-07-19,1389.29,0.003931061892546106,existing_project_raw_oil_project_csv
2024-07-20,1389.29,0.0,existing_project_raw_oil_project_csv
2024-07-21,1389.29,0.0,existing_project_raw_oil_project_csv
2024-07-22,1388.71,-0.00041747943194003767,existing_project_raw_oil_project_csv
2024-07-23,1385.78,-0.0021098717514815846,existing_project_raw_oil_project_csv
2024-07-24,1379.4,-0.00460390538180655,existing_project_raw_oil_project_csv
2024-07-25,1380.57,0.0008481948673335626,existing_project_raw_oil_project_csv
2024-07-26,1383.11,0.0018398197845816977,existing_project_raw_oil_project_csv
2024-07-27,1383.11,0.0,existing_project_raw_oil_project_csv
2024-07-28,1383.11,0.0,existing_project_raw_oil_project_csv
2024-07-29,1381.93,-0.0008531497856278936,existing_project_raw_oil_project_csv
2024-07-30,1384.98,0.0022070582446287457,existing_project_raw_oil_project_csv
2024-07-31,1369.29,-0.011328683446692356,existing_project_raw_oil_project_csv
2024-08-01,1336.5699462890625,-0.023895634753001493,existing_project_raw_oil_project_csv
2024-08-02,1359.38,0.01706611298141847,existing_project_raw_oil_project_csv
2024-08-03,1359.38,0.0,existing_project_raw_oil_project_csv
2024-08-04,1359.38,0.0,existing_project_raw_oil_project_csv
2024-08-05,1367.68,0.006105724668598933,existing_project_raw_oil_project_csv
2024-08-06,1377.4,0.007106925596630731,existing_project_raw_oil_project_csv
2024-08-07,1374.98,-0.001756933352693557,existing_project_raw_oil_project_csv
2024-08-08,1376.94,0.0014254752796405423,existing_project_raw_oil_project_csv
2024-08-09,1363.71,-0.009608261797899753,existing_project_raw_oil_project_csv
2024-08-10,1363.71,0.0,existing_project_raw_oil_project_csv
2024-08-11,1363.71,0.0,existing_project_raw_oil_project_csv
2024-08-12,1369.87,0.004517089410505104,existing_project_raw_oil_project_csv
2024-08-13,1367.28,-0.00189069035747913,existing_project_raw_oil_project_csv
2024-08-14,1355.35,-0.00872535252472062,existing_project_raw_oil_project_csv
2024-08-15,1363.21,0.0057992400486959195,existing_project_raw_oil_project_csv
2024-08-16,1354.34,-0.006506701095209233,existing_project_raw_oil_project_csv
2024-08-17,1354.34,0.0,existing_project_raw_oil_project_csv
2024-08-18,1354.34,0.0,existing_project_raw_oil_project_csv
2024-08-19,1334.21,-0.014863328263213016,existing_project_raw_oil_project_csv
2024-08-20,1331.78,-0.001821302493610455,existing_project_raw_oil_project_csv
2024-08-21,1333.74,0.0014717145474478777,existing_project_raw_oil_project_csv
2024-08-22,1343.23,0.007115329824403549,existing_project_raw_oil_project_csv
2024-08-23,1327.56,-0.011665909784623674,existing_project_raw_oil_project_csv
2024-08-24,1327.56,0.0,existing_project_raw_oil_project_csv
2024-08-25,1327.56,0.0,existing_project_raw_oil_project_csv
2024-08-26,1328.53,0.000730663774141993,existing_project_raw_oil_project_csv
2024-08-27,1330.9,0.001783926595560592,existing_project_raw_oil_project_csv
2024-08-28,1335.15,0.0031933278232774143,existing_project_raw_oil_project_csv
2024-08-29,1332.02,-0.002344305883234199,existing_project_raw_oil_project_csv
2024-08-30,1336.0,0.0029879431239772103,existing_project_raw_oil_project_csv
2024-08-31,1336.0,0.0,existing_project_raw_oil_project_csv
2024-09-01,1309.300048828125,-0.019984993392122008,existing_project_raw_oil_project_csv
2024-09-02,1309.300048828125,0.0,existing_project_raw_oil_project_csv
2024-09-03,1339.79,0.02328721456870375,existing_project_raw_oil_project_csv
2024-09-04,1336.93,-0.0021346628949312496,existing_project_raw_oil_project_csv
2024-09-05,1335.14,-0.0013388883486794567,existing_project_raw_oil_project_csv
2024-09-06,1335.68,0.00040445196758387425,existing_project_raw_oil_project_csv
