date,diesel_price_krw
2017-11-05,1301.76
2017-11-06,1302.67
2017-11-07,1304.13
2017-11-08,1305.54
2017-11-09,1306.59
2017-11-10,1307.84
2017-11-11,1308.84
2017-11-12,1309.36
2017-11-13,1310.79
2017-11-14,1312.47
2017-11-15,1313.66
2017-11-16,1314.62
2017-11-17,1315.54
2017-11-18,1316.3
2017-11-19,1316.65
2017-11-20,1317.77
2017-11-21,1318.76
2017-11-22,1319.5
2017-11-23,1320.24
2017-11-24,1321.02
2017-11-25,1321.87
2017-11-26,1322.11
2017-11-27,1323.38
2017-11-28,1324.24
2017-11-29,1325.08
2017-11-30,1325.78
2017-12-01,1327.06
2017-12-02,1327.66
2017-12-03,1327.89
2017-12-04,1328.63
2017-12-05,1328.99
2017-12-06,1329.52
2017-12-07,1329.85
2017-12-08,1330.2
2017-12-09,1330.31
2017-12-10,1330.33
2017-12-11,1330.99
2017-12-12,1331.29
2017-12-13,1331.57
2017-12-14,1332.08
2017-12-15,1332.49
2017-12-16,1332.66
2017-12-17,1332.68
2017-12-18,1333.36
2017-12-19,1333.75
2017-12-20,1333.99
2017-12-21,1334.31
2017-12-22,1334.57
2017-12-23,1334.72
2017-12-24,1334.62
2017-12-25,1334.85
2017-12-26,1335.22
2017-12-27,1335.45
2017-12-28,1335.82
2017-12-29,1335.98
2017-12-30,1336.12
2017-12-31,1335.94
2018-01-01,1336.4
2018-01-02,1337.13
2018-01-03,1337.44
2018-01-04,1337.83
2018-01-05,1338.72
2018-01-06,1339.14
2018-01-07,1339.2
2018-01-08,1339.89
2018-01-09,1340.26
2018-01-10,1340.81
2018-01-11,1341.37
2018-01-12,1341.98
2018-01-13,1342.49
2018-01-14,1342.67
2018-01-15,1343.6
2018-01-16,1344.49
2018-01-17,1345.19
2018-01-18,1345.96
2018-01-19,1346.66
2018-01-20,1347.17
2018-01-21,1347.27
2018-01-22,1348.26
2018-01-23,1348.97
2018-01-24,1349.88
2018-01-25,1350.65
2018-01-26,1351.51
2018-01-27,1352.14
2018-01-28,1352.37
2018-01-29,1353.35
2018-01-30,1354.53
2018-01-31,1355.49
2018-02-01,1356.76
2018-02-02,1357.48
2018-02-03,1357.98
2018-02-04,1358.08
2018-02-05,1358.81
2018-02-06,1359.61
2018-02-07,1360.15
2018-02-08,1360.64
2018-02-09,1360.99
2018-02-10,1361.07
2018-02-11,1360.95
2018-02-12,1361.39
2018-02-13,1361.47
2018-02-14,1361.58
2018-02-15,1361.65
2018-02-16,1361.73
2018-02-17,1361.76
2018-02-18,1361.69
2018-02-19,1361.78
2018-02-20,1361.47
2018-02-21,1361.18
2018-02-22,1360.79
2018-02-23,1360.61
2018-02-24,1360.53
2018-02-25,1360.26
2018-02-26,1360.47
2018-02-27,1360.35
2018-02-28,1360.18
2018-03-01,1359.91
2018-03-02,1359.86
2018-03-03,1359.44
2018-03-04,1359.13
2018-03-05,1359.14
2018-03-06,1359.18
2018-03-07,1358.81
2018-03-08,1358.4
2018-03-09,1358.13
2018-03-10,1357.58
2018-03-11,1357.24
2018-03-12,1357.27
2018-03-13,1356.71
2018-03-14,1356.09
2018-03-15,1355.18
2018-03-16,1354.71
2018-03-17,1354.06
2018-03-18,1353.5
2018-03-19,1353.2
2018-03-20,1352.41
2018-03-21,1351.57
2018-03-22,1351.19
2018-03-23,1350.72
2018-03-24,1350.26
2018-03-25,1349.89
2018-03-26,1350.13
2018-03-27,1350.21
2018-03-28,1350.0
2018-03-29,1349.67
2018-03-30,1349.34
2018-03-31,1348.97
2018-04-01,1348.5
2018-04-02,1348.65
2018-04-03,1348.69
2018-04-04,1348.5
2018-04-05,1348.3
2018-04-06,1348.13
2018-04-07,1347.92
2018-04-08,1347.58
2018-04-09,1347.82
2018-04-10,1347.59
2018-04-11,1347.31
2018-04-12,1347.39
2018-04-13,1347.35
2018-04-14,1347.02
2018-04-15,1346.99
2018-04-16,1347.41
2018-04-17,1347.81
2018-04-18,1348.0
2018-04-19,1348.31
2018-04-20,1348.74
2018-04-21,1349.12
2018-04-22,1349.11
2018-04-23,1349.54
2018-04-24,1350.32
2018-04-25,1350.94
2018-04-26,1351.72
2018-04-27,1352.57
2018-04-28,1353.13
2018-04-29,1353.33
2018-04-30,1354.19
2018-05-01,1356.19
2018-05-02,1357.02
2018-05-03,1358.06
2018-05-04,1359.11
2018-05-05,1360.26
2018-05-06,1360.67
2018-05-07,1361.45
2018-05-08,1362.69
2018-05-09,1364.54
2018-05-10,1366.73
2018-05-11,1369.44
2018-05-12,1371.82
2018-05-13,1372.7
2018-05-14,1374.72
2018-05-15,1377.49
2018-05-16,1379.89
2018-05-17,1381.62
2018-05-18,1383.47
2018-05-19,1385.46
2018-05-20,1386.29
2018-05-21,1388.29
2018-05-22,1390.78
2018-05-23,1392.93
2018-05-24,1396.04
2018-05-25,1399.4
2018-05-26,1401.79
2018-05-27,1402.69
2018-05-28,1404.41
2018-05-29,1406.3
2018-05-30,1407.45
2018-05-31,1407.94
2018-06-01,1409.17
2018-06-02,1409.56
2018-06-03,1409.65
2018-06-04,1410.35
2018-06-05,1410.54
2018-06-06,1410.63
2018-06-07,1411.08
2018-06-08,1411.09
2018-06-09,1411.05
2018-06-10,1410.76
2018-06-11,1411.17
2018-06-12,1411.17
2018-06-13,1410.92
2018-06-14,1410.92
2018-06-15,1410.74
2018-06-16,1410.54
2018-06-17,1410.29
2018-06-18,1410.41
2018-06-19,1410.18
2018-06-20,1409.99
2018-06-21,1409.74
2018-06-22,1409.47
2018-06-23,1409.21
2018-06-24,1408.97
2018-06-25,1409.22
2018-06-26,1408.74
2018-06-27,1408.69
2018-06-28,1408.6
2018-06-29,1408.74
2018-06-30,1408.65
2018-07-01,1408.44
2018-07-02,1408.72
2018-07-03,1409.08
2018-07-04,1409.42
2018-07-05,1409.56
2018-07-06,1409.83
2018-07-07,1410.0
2018-07-08,1409.91
2018-07-09,1410.25
2018-07-10,1410.79
2018-07-11,1411.21
2018-07-12,1411.57
2018-07-13,1411.84
2018-07-14,1412.03
2018-07-15,1411.97
2018-07-16,1412.52
2018-07-17,1412.7
2018-07-18,1412.79
2018-07-19,1412.85
2018-07-20,1412.88
2018-07-21,1412.79
2018-07-22,1412.69
2018-07-23,1413.23
2018-07-24,1413.32
2018-07-25,1413.36
2018-07-26,1413.48
2018-07-27,1413.62
2018-07-28,1413.71
2018-07-29,1413.7
2018-07-30,1414.24
2018-07-31,1414.76
2018-08-01,1415.68
2018-08-02,1415.93
2018-08-03,1416.14
2018-08-04,1416.38
2018-08-05,1416.37
2018-08-06,1416.92
2018-08-07,1417.51
2018-08-08,1417.84
2018-08-09,1418.0
2018-08-10,1418.28
2018-08-11,1418.4
2018-08-12,1418.42
2018-08-13,1419.0
2018-08-14,1419.33
2018-08-15,1419.48
2018-08-16,1419.78
2018-08-17,1420.04
2018-08-18,1419.85
2018-08-19,1419.81
2018-08-20,1420.23
2018-08-21,1420.25
2018-08-22,1420.43
2018-08-23,1420.42
2018-08-24,1420.54
2018-08-25,1420.57
2018-08-26,1420.47
2018-08-27,1420.91
2018-08-28,1421.24
2018-08-29,1421.42
2018-08-30,1421.6
2018-08-31,1421.8
2018-09-01,1422.57
2018-09-02,1422.73
2018-09-03,1423.48
2018-09-04,1424.3
2018-09-05,1425.34
2018-09-06,1426.48
2018-09-07,1427.59
2018-09-08,1428.41
2018-09-09,1428.68
2018-09-10,1429.71
2018-09-11,1431.43
2018-09-12,1432.96
2018-09-13,1434.86
2018-09-14,1436.87
2018-09-15,1438.44
2018-09-16,1439.13
2018-09-17,1440.96
2018-09-18,1442.51
2018-09-19,1444.07
2018-09-20,1445.58
2018-09-21,1447.27
2018-09-22,1449.34
2018-09-23,1450.34
2018-09-24,1450.83
2018-09-25,1451.35
2018-09-26,1451.71
2018-09-27,1453.05
2018-09-28,1454.51
2018-09-29,1455.9
2018-09-30,1456.47
2018-10-01,1458.98
2018-10-02,1461.8
2018-10-03,1463.91
2018-10-04,1466.05
2018-10-05,1469.06
2018-10-06,1471.44
2018-10-07,1472.75
2018-10-08,1475.13
2018-10-09,1478.23
2018-10-10,1480.36
2018-10-11,1483.11
2018-10-12,1485.35
2018-10-13,1486.85
2018-10-14,1487.61
2018-10-15,1489.18
2018-10-16,1490.63
2018-10-17,1491.89
2018-10-18,1492.79
2018-10-19,1493.51
2018-10-20,1493.84
2018-10-21,1494.0
2018-10-22,1494.63
2018-10-23,1494.64
2018-10-24,1494.8
2018-10-25,1494.8
2018-10-26,1494.76
2018-10-27,1494.82
2018-10-28,1494.71
2018-10-29,1495.16
2018-10-30,1495.37
2018-10-31,1495.5
2018-11-01,1495.61
2018-11-02,1495.76
2018-11-03,1495.63
2018-11-04,1495.6
2018-11-05,1495.76
2018-11-06,1478.46
2018-11-07,1462.31
2018-11-08,1444.76
2018-11-09,1434.18
2018-11-10,1427.93
2018-11-11,1425.16
2018-11-12,1422.44
2018-11-13,1418.79
2018-11-14,1416.15
2018-11-15,1413.37
2018-11-16,1410.52
2018-11-17,1408.06
2018-11-18,1407.06
2018-11-19,1405.7
2018-11-20,1402.88
2018-11-21,1399.81
2018-11-22,1396.99
2018-11-23,1394.1
2018-11-24,1391.49
2018-11-25,1390.48
2018-11-26,1389.11
2018-11-27,1385.28
2018-11-28,1381.88
2018-11-29,1378.62
2018-11-30,1375.38
2018-12-01,1370.66
2018-12-02,1368.46
2018-12-03,1366.23
2018-12-04,1362.36
2018-12-05,1358.37
2018-12-06,1354.9
2018-12-07,1351.26
2018-12-08,1348.62
2018-12-09,1347.13
2018-12-10,1344.98
2018-12-11,1341.17
2018-12-12,1337.82
2018-12-13,1334.32
2018-12-14,1331.38
2018-12-15,1328.46
2018-12-16,1326.72
2018-12-17,1324.8
2018-12-18,1320.94
2018-12-19,1316.95
2018-12-20,1312.44
2018-12-21,1307.64
2018-12-22,1303.52
2018-12-23,1301.33
2018-12-24,1297.98
2018-12-25,1293.97
2018-12-26,1290.33
2018-12-27,1286.17
2018-12-28,1283.1
2018-12-29,1280.12
2018-12-30,1278.74
2018-12-31,1277.23
2019-01-01,1272.42
2019-01-02,1269.2
2019-01-03,1265.31
2019-01-04,1261.82
2019-01-05,1258.88
2019-01-06,1257.43
2019-01-07,1255.3
2019-01-08,1252.58
2019-01-09,1250.76
2019-01-10,1249.46
2019-01-11,1248.49
2019-01-12,1247.73
2019-01-13,1247.24
2019-01-14,1246.92
2019-01-15,1246.19
2019-01-16,1245.63
2019-01-17,1245.01
2019-01-18,1244.52
2019-01-19,1244.19
2019-01-20,1243.97
2019-01-21,1244.06
2019-01-22,1243.88
2019-01-23,1243.78
2019-01-24,1243.69
2019-01-25,1243.58
2019-01-26,1243.33
2019-01-27,1243.22
2019-01-28,1243.41
2019-01-29,1243.41
2019-01-30,1243.27
2019-01-31,1243.04
2019-02-01,1242.99
2019-02-02,1243.01
2019-02-03,1242.9
2019-02-04,1242.77
2019-02-05,1242.71
2019-02-06,1242.41
2019-02-07,1242.24
2019-02-08,1242.17
2019-02-09,1242.03
2019-02-10,1241.93
2019-02-11,1241.92
2019-02-12,1241.75
2019-02-13,1241.58
2019-02-14,1241.53
2019-02-15,1241.52
2019-02-16,1241.71
2019-02-17,1241.69
2019-02-18,1242.03
2019-02-19,1242.2
2019-02-20,1242.5
2019-02-21,1242.74
2019-02-22,1243.23
2019-02-23,1243.82
2019-02-24,1244.03
2019-02-25,1244.77
2019-02-26,1245.75
2019-02-27,1246.36
2019-02-28,1246.94
2019-03-01,1248.5
2019-03-02,1248.8
2019-03-03,1248.9
2019-03-04,1249.48
2019-03-05,1250.28
2019-03-06,1251.02
2019-03-07,1252.01
2019-03-08,1253.97
2019-03-09,1255.17
2019-03-10,1255.79
2019-03-11,1257.38
2019-03-12,1259.29
2019-03-13,1261.62
2019-03-14,1263.88
2019-03-15,1267.06
2019-03-16,1269.58
2019-03-17,1270.67
2019-03-18,1272.95
2019-03-19,1275.44
2019-03-20,1277.6
2019-03-21,1279.21
2019-03-22,1281.22
2019-03-23,1283.09
2019-03-24,1283.7
2019-03-25,1285.44
2019-03-26,1287.33
2019-03-27,1288.77
2019-03-28,1290.02
2019-03-29,1291.24
2019-03-30,1292.32
2019-03-31,1292.39
2019-04-01,1294.48
2019-04-02,1296.03
2019-04-03,1297.42
2019-04-04,1298.55
2019-04-05,1299.7
2019-04-06,1300.91
2019-04-07,1301.4
2019-04-08,1302.72
2019-04-09,1304.14
2019-04-10,1305.73
2019-04-11,1307.52
2019-04-12,1309.38
2019-04-13,1311.29
2019-04-14,1312.08
2019-04-15,1313.98
2019-04-16,1316.23
2019-04-17,1318.36
2019-04-18,1320.14
2019-04-19,1322.04
2019-04-20,1323.78
2019-04-21,1324.66
2019-04-22,1326.54
2019-04-23,1328.81
2019-04-24,1331.19
2019-04-25,1333.19
2019-04-26,1335.14
2019-04-27,1336.99
2019-04-28,1337.81
2019-04-29,1339.93
2019-04-30,1342.35
2019-05-01,1345.64
2019-05-02,1347.81
2019-05-03,1350.07
2019-05-04,1352.51
2019-05-05,1354.14
2019-05-06,1355.76
2019-05-07,1373.41
2019-05-08,1382.32
2019-05-09,1386.25
2019-05-10,1388.26
2019-05-11,1389.84
2019-05-12,1390.35
2019-05-13,1391.37
2019-05-14,1392.22
2019-05-15,1392.8
2019-05-16,1393.38
2019-05-17,1394.0
2019-05-18,1394.73
2019-05-19,1394.95
2019-05-20,1395.46
2019-05-21,1396.34
2019-05-22,1397.07
2019-05-23,1397.46
2019-05-24,1397.98
2019-05-25,1398.06
2019-05-26,1398.08
2019-05-27,1398.33
2019-05-28,1398.58
2019-05-29,1399.11
2019-05-30,1399.07
2019-05-31,1398.94
2019-06-01,1398.53
2019-06-02,1398.21
2019-06-03,1397.94
2019-06-04,1397.12
2019-06-05,1396.05
2019-06-06,1395.01
2019-06-07,1394.4
2019-06-08,1393.39
2019-06-09,1392.79
2019-06-10,1391.97
2019-06-11,1389.95
2019-06-12,1387.9
2019-06-13,1385.59
2019-06-14,1383.07
2019-06-15,1380.58
2019-06-16,1379.44
2019-06-17,1377.66
2019-06-18,1374.82
2019-06-19,1372.43
2019-06-20,1370.24
2019-06-21,1368.32
2019-06-22,1366.55
2019-06-23,1365.85
2019-06-24,1364.73
2019-06-25,1363.5
2019-06-26,1362.48
2019-06-27,1361.77
2019-06-28,1361.56
2019-06-29,1360.84
2019-06-30,1360.29
2019-07-01,1359.41
2019-07-02,1358.43
2019-07-03,1357.54
2019-07-04,1356.45
2019-07-05,1355.51
2019-07-06,1354.72
2019-07-07,1354.2
2019-07-08,1353.91
2019-07-09,1353.24
2019-07-10,1352.6
2019-07-11,1352.17
2019-07-12,1351.9
2019-07-13,1351.75
2019-07-14,1351.64
2019-07-15,1351.78
2019-07-16,1351.83
2019-07-17,1351.63
2019-07-18,1351.61
2019-07-19,1351.55
2019-07-20,1351.33
2019-07-21,1351.17
2019-07-22,1351.35
2019-07-23,1351.1
2019-07-24,1351.13
2019-07-25,1351.15
2019-07-26,1351.31
2019-07-27,1351.35
2019-07-28,1351.25
2019-07-29,1351.49
2019-07-30,1351.55
2019-07-31,1351.77
2019-08-01,1352.0
2019-08-02,1352.59
2019-08-03,1352.61
2019-08-04,1352.49
2019-08-05,1352.72
2019-08-06,1352.76
2019-08-07,1352.55
2019-08-08,1352.47
2019-08-09,1352.18
2019-08-10,1351.91
2019-08-11,1351.71
2019-08-12,1351.73
2019-08-13,1351.72
2019-08-14,1351.61
2019-08-15,1351.38
2019-08-16,1351.44
2019-08-17,1351.3
2019-08-18,1351.12
2019-08-19,1351.21
2019-08-20,1351.19
2019-08-21,1351.04
2019-08-22,1351.06
2019-08-23,1351.31
2019-08-24,1351.26
2019-08-25,1351.21
2019-08-26,1351.63
2019-08-27,1351.74
2019-08-28,1352.07
2019-08-29,1352.37
2019-08-30,1352.91
2019-08-31,1354.05
2019-09-01,1363.44
2019-09-02,1368.44
2019-09-03,1371.01
2019-09-04,1372.43
2019-09-05,1372.95
2019-09-06,1373.96
2019-09-07,1374.07
2019-09-08,1374.28
2019-09-09,1374.61
2019-09-10,1374.85
2019-09-11,1375.43
2019-09-12,1375.95
2019-09-13,1376.19
2019-09-14,1376.09
2019-09-15,1376.05
2019-09-16,1377.0
2019-09-17,1379.52
2019-09-18,1381.64
2019-09-19,1383.17
2019-09-20,1384.56
2019-09-21,1385.54
2019-09-22,1385.86
2019-09-23,1386.98
2019-09-24,1387.88
2019-09-25,1389.24
2019-09-26,1390.01
2019-09-27,1390.63
2019-09-28,1390.8
2019-09-29,1390.98
2019-09-30,1391.46
2019-10-01,1391.75
2019-10-02,1391.62
2019-10-03,1391.6
2019-10-04,1391.37
2019-10-05,1390.96
2019-10-06,1390.85
2019-10-07,1390.76
2019-10-08,1390.47
2019-10-09,1390.11
2019-10-10,1389.9
2019-10-11,1389.5
2019-10-12,1389.16
2019-10-13,1388.97
2019-10-14,1388.93
2019-10-15,1388.55
2019-10-16,1388.21
2019-10-17,1387.85
2019-10-18,1387.13
2019-10-19,1386.66
2019-10-20,1386.38
2019-10-21,1386.24
2019-10-22,1385.76
2019-10-23,1385.24
2019-10-24,1384.93
2019-10-25,1384.57
2019-10-26,1384.2
2019-10-27,1383.9
2019-10-28,1383.83
2019-10-29,1383.52
2019-10-30,1383.34
2019-10-31,1383.13
2019-11-01,1382.59
2019-11-02,1382.22
2019-11-03,1382.0
2019-11-04,1382.03
2019-11-05,1381.52
2019-11-06,1381.18
2019-11-07,1380.76
2019-11-08,1380.75
2019-11-09,1380.51
2019-11-10,1380.22
2019-11-11,1380.39
2019-11-12,1380.34
2019-11-13,1380.28
2019-11-14,1380.18
2019-11-15,1380.27
2019-11-16,1380.14
2019-11-17,1380.0
2019-11-18,1380.13
2019-11-19,1379.84
2019-11-20,1379.68
2019-11-21,1379.7
2019-11-22,1379.78
2019-11-23,1379.82
2019-11-24,1379.75
2019-11-25,1380.0
2019-11-26,1380.05
2019-11-27,1380.13
2019-11-28,1380.26
2019-11-29,1380.37
2019-11-30,1380.35
2019-12-01,1380.42
2019-12-02,1380.65
2019-12-03,1380.94
2019-12-04,1381.01
2019-12-05,1381.15
2019-12-06,1381.42
2019-12-07,1381.78
2019-12-08,1381.76
2019-12-09,1382.35
2019-12-10,1382.64
2019-12-11,1383.08
2019-12-12,1383.53
2019-12-13,1383.96
2019-12-14,1384.33
2019-12-15,1384.42
2019-12-16,1385.04
2019-12-17,1385.5
2019-12-18,1385.93
2019-12-19,1386.36
2019-12-20,1386.88
2019-12-21,1387.36
2019-12-22,1387.49
2019-12-23,1388.05
2019-12-24,1388.82
2019-12-25,1389.21
2019-12-26,1389.74
2019-12-27,1390.22
2019-12-28,1390.58
2019-12-29,1390.71
2019-12-30,1391.19
2019-12-31,1391.59
2020-01-01,1392.26
2020-01-02,1392.88
2020-01-03,1393.16
2020-01-04,1393.82
2020-01-05,1394.03
2020-01-06,1394.97
2020-01-07,1396.28
2020-01-08,1397.58
2020-01-09,1398.84
2020-01-10,1399.62
2020-01-11,1400.13
2020-01-12,1400.31
2020-01-13,1400.86
2020-01-14,1401.06
2020-01-15,1401.02
2020-01-16,1401.06
2020-01-17,1400.91
2020-01-18,1400.67
2020-01-19,1400.52
2020-01-20,1400.67
2020-01-21,1400.4
2020-01-22,1400.18
2020-01-23,1400.05
2020-01-24,1399.94
2020-01-25,1399.84
2020-01-26,1399.63
2020-01-27,1399.13
2020-01-28,1398.77
2020-01-29,1398.1
2020-01-30,1397.37
2020-01-31,1396.42
2020-02-01,1394.86
2020-02-02,1394.1
2020-02-03,1393.18
2020-02-04,1391.26
2020-02-05,1389.72
2020-02-06,1387.92
2020-02-07,1386.04
2020-02-08,1384.5
2020-02-09,1383.7
2020-02-10,1382.38
2020-02-11,1379.28
2020-02-12,1376.42
2020-02-13,1373.28
2020-02-14,1370.38
2020-02-15,1367.64
2020-02-16,1366.27
2020-02-17,1364.35
2020-02-18,1361.95
2020-02-19,1359.7
2020-02-20,1357.74
2020-02-21,1356.17
2020-02-22,1354.85
2020-02-23,1354.19
2020-02-24,1353.38
2020-02-25,1351.74
2020-02-26,1350.36
2020-02-27,1348.74
2020-02-28,1346.79
2020-02-29,1344.88
2020-03-01,1342.68
2020-03-02,1340.72
2020-03-03,1337.92
2020-03-04,1335.41
2020-03-05,1333.15
2020-03-06,1330.82
2020-03-07,1328.48
2020-03-08,1327.27
2020-03-09,1324.82
2020-03-10,1320.52
2020-03-11,1314.23
2020-03-12,1308.62
2020-03-13,1303.35
2020-03-14,1298.25
2020-03-15,1295.73
2020-03-16,1291.56
2020-03-17,1284.17
2020-03-18,1275.15
2020-03-19,1266.95
2020-03-20,1259.24
2020-03-21,1253.06
2020-03-22,1250.05
2020-03-23,1244.7
2020-03-24,1236.94
2020-03-25,1230.81
2020-03-26,1224.52
2020-03-27,1218.12
2020-03-28,1212.81
2020-03-29,1209.9
2020-03-30,1205.16
2020-03-31,1199.27
2020-04-01,1190.5
2020-04-02,1184.19
2020-04-03,1178.65
2020-04-04,1174.57
2020-04-05,1172.64
2020-04-06,1169.74
2020-04-07,1164.68
2020-04-08,1159.16
2020-04-09,1154.71
2020-04-10,1151.07
2020-04-11,1147.46
2020-04-12,1145.88
2020-04-13,1143.12
2020-04-14,1139.03
2020-04-15,1134.87
2020-04-16,1131.51
2020-04-17,1127.11
2020-04-18,1123.01
2020-04-19,1120.79
2020-04-20,1117.33
2020-04-21,1111.91
2020-04-22,1107.16
2020-04-23,1102.66
2020-04-24,1098.28
2020-04-25,1094.84
2020-04-26,1092.88
2020-04-27,1090.09
2020-04-28,1085.57
2020-04-29,1081.5
2020-04-30,1078.54
2020-05-01,1075.28
2020-05-02,1073.84
2020-05-03,1072.7
2020-05-04,1071.05
2020-05-05,1068.43
2020-05-06,1067.27
2020-05-07,1065.07
2020-05-08,1063.74
2020-05-09,1062.51
2020-05-10,1062.18
2020-05-11,1061.41
2020-05-12,1060.35
2020-05-13,1059.55
2020-05-14,1059.16
2020-05-15,1058.75
2020-05-16,1059.02
2020-05-17,1059.12
2020-05-18,1059.5
2020-05-19,1059.77
2020-05-20,1060.26
2020-05-21,1061.27
2020-05-22,1062.7
2020-05-23,1063.99
2020-05-24,1064.54
2020-05-25,1065.87
2020-05-26,1068.51
2020-05-27,1070.81
2020-05-28,1073.05
2020-05-29,1075.16
2020-05-30,1077.12
2020-05-31,1078.2
2020-06-01,1081.82
2020-06-02,1084.15
2020-06-03,1086.91
2020-06-04,1089.92
2020-06-05,1094.27
2020-06-06,1099.12
2020-06-07,1101.38
2020-06-08,1105.88
2020-06-09,1112.2
2020-06-10,1117.3
2020-06-11,1121.52
2020-06-12,1125.19
2020-06-13,1127.84
2020-06-14,1128.99
2020-06-15,1131.65
2020-06-16,1134.37
2020-06-17,1137.11
2020-06-18,1139.58
2020-06-19,1142.0
2020-06-20,1144.35
2020-06-21,1145.5
2020-06-22,1147.87
2020-06-23,1150.24
2020-06-24,1151.92
2020-06-25,1153.36
2020-06-26,1154.71
2020-06-27,1155.94
2020-06-28,1156.35
2020-06-29,1157.44
2020-06-30,1158.25
2020-07-01,1159.77
2020-07-02,1160.4
2020-07-03,1161.04
2020-07-04,1161.3
2020-07-05,1161.47
2020-07-06,1161.97
2020-07-07,1162.36
2020-07-08,1162.63
2020-07-09,1162.83
2020-07-10,1162.92
2020-07-11,1163.23
2020-07-12,1163.15
2020-07-13,1163.34
2020-07-14,1163.45
2020-07-15,1163.56
2020-07-16,1163.62
2020-07-17,1163.74
2020-07-18,1163.67
2020-07-19,1163.62
2020-07-20,1163.65
2020-07-21,1163.6
2020-07-22,1163.52
2020-07-23,1163.45
2020-07-24,1163.46
2020-07-25,1163.49
2020-07-26,1163.48
2020-07-27,1163.49
2020-07-28,1163.47
2020-07-29,1163.46
2020-07-30,1163.42
2020-07-31,1163.34
2020-08-01,1163.69
2020-08-02,1163.67
2020-08-03,1163.89
2020-08-04,1163.76
2020-08-05,1163.68
2020-08-06,1163.59
2020-08-07,1163.51
2020-08-08,1163.49
2020-08-09,1163.42
2020-08-10,1163.48
2020-08-11,1163.48
2020-08-12,1163.43
2020-08-13,1163.51
2020-08-14,1163.52
2020-08-15,1163.69
2020-08-16,1163.68
2020-08-17,1163.63
2020-08-18,1163.7
2020-08-19,1163.76
2020-08-20,1163.83
2020-08-21,1163.83
2020-08-22,1163.73
2020-08-23,1163.63
2020-08-24,1163.76
2020-08-25,1163.62
2020-08-26,1163.53
2020-08-27,1163.41
2020-08-28,1163.27
2020-08-29,1163.14
2020-08-30,1163.18
2020-08-31,1163.09
2020-09-01,1162.88
2020-09-02,1162.66
2020-09-03,1162.68
2020-09-04,1162.5
2020-09-05,1162.37
2020-09-06,1162.24
2020-09-07,1161.95
2020-09-08,1161.52
2020-09-09,1160.62
2020-09-10,1159.74
2020-09-11,1158.86
2020-09-12,1158.2
2020-09-13,1157.92
2020-09-14,1157.37
2020-09-15,1156.25
2020-09-16,1154.73
2020-09-17,1153.43
2020-09-18,1152.26
2020-09-19,1151.47
2020-09-20,1151.1
2020-09-21,1150.44
2020-09-22,1149.22
2020-09-23,1148.08
2020-09-24,1146.98
2020-09-25,1146.23
2020-09-26,1145.54
2020-09-27,1145.23
2020-09-28,1144.85
2020-09-29,1143.56
2020-09-30,1142.93
2020-10-01,1142.56
2020-10-02,1142.29
2020-10-03,1141.54
2020-10-04,1141.05
2020-10-05,1140.22
2020-10-06,1139.04
2020-10-07,1138.27
2020-10-08,1137.52
2020-10-09,1136.94
2020-10-10,1136.56
2020-10-11,1136.39
2020-10-12,1136.01
2020-10-13,1135.4
2020-10-14,1134.85
2020-10-15,1134.34
2020-10-16,1133.73
2020-10-17,1133.24
2020-10-18,1133.01
2020-10-19,1132.58
2020-10-20,1132.01
2020-10-21,1131.32
2020-10-22,1130.66
2020-10-23,1130.17
2020-10-24,1129.77
2020-10-25,1129.46
2020-10-26,1129.11
2020-10-27,1128.47
2020-10-28,1127.78
2020-10-29,1127.1
2020-10-30,1126.21
2020-10-31,1125.45
2020-11-01,1124.51
2020-11-02,1123.7
2020-11-03,1122.34
2020-11-04,1121.22
2020-11-05,1120.47
2020-11-06,1119.96
2020-11-07,1119.36
2020-11-08,1119.02
2020-11-09,1118.69
2020-11-10,1118.16
2020-11-11,1117.8
2020-11-12,1117.58
2020-11-13,1117.64
2020-11-14,1117.53
2020-11-15,1117.34
2020-11-16,1117.44
2020-11-17,1117.29
2020-11-18,1116.97
2020-11-19,1117.18
2020-11-20,1117.46
2020-11-21,1117.75
2020-11-22,1117.64
2020-11-23,1117.97
2020-11-24,1118.33
2020-11-25,1118.97
2020-11-26,1120.47
2020-11-27,1122.42
2020-11-28,1123.53
2020-11-29,1124.08
2020-11-30,1125.19
2020-12-01,1127.51
2020-12-02,1128.81
2020-12-03,1130.3
2020-12-04,1132.17
2020-12-05,1134.35
2020-12-06,1135.33
2020-12-07,1137.24
2020-12-08,1139.68
2020-12-09,1141.67
2020-12-10,1143.72
2020-12-11,1146.94
2020-12-12,1150.27
2020-12-13,1151.82
2020-12-14,1154.49
2020-12-15,1157.7
2020-12-16,1161.26
2020-12-17,1165.49
2020-12-18,1171.4
2020-12-19,1177.34
2020-12-20,1180.46
2020-12-21,1185.16
2020-12-22,1190.57
2020-12-23,1194.87
2020-12-24,1199.3
2020-12-25,1203.45
2020-12-26,1206.06
2020-12-27,1207.54
2020-12-28,1210.65
2020-12-29,1214.6
2020-12-30,1218.04
2020-12-31,1220.58
2021-01-01,1224.64
2021-01-02,1226.31
2021-01-03,1227.34
2021-01-04,1229.22
2021-01-05,1231.37
2021-01-06,1232.66
2021-01-07,1234.06
2021-01-08,1235.41
2021-01-09,1236.56
2021-01-10,1237.18
2021-01-11,1238.44
2021-01-12,1239.76
